交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2015-08-05,"3,745.65","3,694.57","3,782.35","3,676.39","3,664,229.79","48,385,027.74",,-61.97,-1.65,"1,217.00",49.12
2015-08-06,"3,625.50","3,661.54","3,710.57","3,614.74","2,740,746.63","35,751,514.72",,-33.03,-0.89,"1,183.97",47.79
2015-08-07,"3,692.61","3,744.20","3,756.74","3,686.30","3,407,571.84","44,548,502.94",,82.67,2.26,"1,266.64",51.12
2015-08-10,"3,786.03","3,928.42","3,943.62","3,775.85","4,973,043.19","65,262,200.89",,184.21,4.92,"1,450.85",58.56
2015-08-11,"3,928.81","3,927.91","3,970.34","3,891.18","5,389,234.60","71,228,993.32",,-0.51,-0.01,"1,450.34",58.54
2015-08-12,"3,881.23","3,886.32","3,937.77","3,871.14","4,426,882.78","59,705,025.93",,-41.59,-1.06,"1,408.75",56.86
2015-08-13,"3,869.91","3,954.56","3,955.79","3,838.16","4,300,733.03","57,868,551.96",,68.24,1.76,"1,476.99",59.61
2015-08-14,"3,976.41","3,965.33","4,000.68","3,939.84","4,679,882.17","64,746,647.26",,10.78,0.27,"1,487.77",60.05
2015-08-17,"3,947.84","3,993.67","3,994.54","3,907.40","4,604,320.60","62,632,768.03",,28.33,0.71,"1,516.10",61.19
2015-08-18,"3,999.13","3,748.16","4,006.34","3,743.39","5,437,708.22","72,246,724.74",,-245.50,-6.15,"1,270.59",51.28
2015-08-19,"3,646.80","3,794.11","3,811.43","3,558.38","4,753,962.39","59,951,327.73",,45.95,1.23,"1,316.54",53.14
2015-08-20,"3,754.57","3,664.29","3,788.01","3,663.61","3,900,630.57","50,119,499.26",,-129.82,-3.42,"1,186.72",47.90
2015-08-21,"3,609.96","3,507.74","3,652.84","3,490.54","3,699,204.79","45,061,648.52",,-156.55,-4.27,"1,030.18",41.58
2015-08-24,"3,373.48","3,209.91","3,388.36","3,191.88","3,346,717.92","35,881,888.27",,-297.84,-8.49,732.34,29.56
2015-08-25,"3,004.13","2,964.97","3,123.03","2,947.94","3,523,251.10","35,873,578.01",,-244.94,-7.63,487.40,19.67
2015-08-26,"2,980.79","2,927.29","3,092.04","2,850.71","4,666,996.63","46,178,898.14",,-37.68,-1.27,449.72,18.15
2015-08-27,"2,978.03","3,083.59","3,085.42","2,906.49","4,003,083.98","40,428,930.61",,156.30,5.34,606.02,24.46
2015-08-28,"3,125.26","3,232.35","3,235.84","3,102.95","4,431,369.28","47,463,102.33",,148.76,4.82,754.78,30.46
2015-08-31,"3,203.56","3,205.99","3,207.86","3,109.16","3,974,313.82","43,106,860.12",,-26.36,-0.82,728.42,29.40
2015-09-01,"3,157.83","3,166.62","3,180.33","3,053.74","4,324,324.68","42,041,162.18",,-39.36,-1.23,689.05,27.81
2015-09-02,"3,027.68","3,160.17","3,194.48","3,019.09","4,381,701.53","42,326,235.61",,-6.46,-0.20,682.60,27.55
2015-09-07,"3,149.38","3,080.42","3,217.58","3,066.30","2,964,681.14","30,268,972.23",,-79.75,-2.52,602.85,24.33
2015-09-08,"3,054.44","3,170.45","3,174.71","3,011.12","2,554,154.65","26,391,038.21",,90.03,2.92,692.88,27.97
2015-09-09,"3,182.55","3,243.09","3,256.74","3,165.70","3,753,279.78","41,299,142.83",,72.64,2.29,765.52,30.90
2015-09-10,"3,190.55","3,197.89","3,243.28","3,178.90","2,732,617.59","29,958,109.05",,-45.20,-1.39,720.32,29.07
2015-09-11,"3,189.48","3,200.23","3,223.76","3,163.45","2,245,578.22","25,276,946.72",,2.34,0.07,722.66,29.17
2015-09-14,"3,221.17","3,114.80","3,229.48","3,049.23","3,466,311.58","37,357,680.24",,-85.44,-2.67,637.23,25.72
2015-09-15,"3,043.80","3,005.17","3,081.70","2,983.92","2,491,944.45","24,390,459.04",,-109.63,-3.52,527.60,21.30
2015-09-16,"2,998.04","3,152.26","3,182.93","2,983.54","2,775,245.24","28,199,225.70",,147.09,4.89,674.69,27.23
2015-09-17,"3,131.98","3,086.06","3,204.70","3,085.31","3,176,028.92","33,739,327.10",,-66.20,-2.10,608.49,24.56
2015-09-18,"3,100.28","3,097.92","3,122.05","3,070.34","2,091,753.98","21,844,243.00",,11.86,0.38,620.35,25.04
2015-09-21,"3,072.09","3,156.54","3,159.88","3,060.86","2,398,973.54","25,979,667.36",,58.62,1.89,678.97,27.40
2015-09-22,"3,161.32","3,185.62","3,213.48","3,152.48","2,747,861.54","30,507,132.45",,29.08,0.92,708.05,28.58
2015-09-23,"3,137.72","3,115.89","3,164.04","3,104.74","2,363,226.70","25,756,003.60",,-69.73,-2.19,638.32,25.76
2015-09-24,"3,126.49","3,142.69","3,151.16","3,109.69","2,128,877.23","23,136,905.48",,26.80,0.86,665.12,26.85
2015-09-25,"3,130.85","3,092.35","3,149.95","3,063.00","2,362,638.71","24,897,112.07",,-50.34,-1.60,614.78,24.81
2015-09-28,"3,085.57","3,100.76","3,103.07","3,042.31","1,567,275.30","16,642,239.48",,8.41,0.27,623.19,25.15
2015-09-29,"3,055.22","3,038.14","3,068.30","3,021.16","1,632,226.73","16,968,659.72",,-62.62,-2.02,560.57,22.63
2015-09-30,"3,052.84","3,052.78","3,073.30","3,039.74","1,466,424.49","15,656,919.75",,14.64,0.48,575.21,23.22
2015-10-08,"3,156.07","3,143.36","3,172.28","3,133.13","2,342,760.50","25,883,033.87",,90.58,2.97,665.79,26.87
2015-10-09,"3,146.64","3,183.15","3,192.72","3,137.79","2,348,514.45","25,637,911.21",,39.79,1.27,705.58,28.48
2015-10-12,"3,193.54","3,287.66","3,318.71","3,188.41","3,862,947.15","43,554,101.92",,104.51,3.28,810.09,32.70
2015-10-13,"3,262.16","3,293.23","3,298.63","3,253.25","2,971,531.33","33,480,609.93",,5.57,0.17,815.66,32.92
2015-10-14,"3,280.02","3,262.44","3,307.32","3,256.25","2,950,777.39","33,027,751.94",,-30.79,-0.93,784.87,31.68
2015-10-15,"3,255.03","3,338.07","3,338.30","3,254.39","3,162,838.51","36,256,555.41",,75.63,2.32,860.50,34.73
2015-10-16,"3,358.30","3,391.35","3,393.02","3,334.85","3,954,605.75","45,944,781.33",,53.28,1.60,913.78,36.88
2015-10-19,"3,401.63","3,386.70","3,423.40","3,355.57","3,781,121.83","45,330,362.69",,-4.65,-0.14,909.13,36.69
2015-10-20,"3,377.55","3,425.33","3,425.52","3,357.86","3,189,737.58","38,358,251.54",,38.63,1.14,947.76,38.25
2015-10-21,"3,428.56","3,320.68","3,447.26","3,265.44","4,584,554.28","51,850,923.04",,-104.65,-3.06,843.11,34.03
2015-10-22,"3,292.29","3,368.74","3,373.78","3,282.99","3,237,393.41","37,545,202.47",,48.06,1.45,891.17,35.97
2015-10-23,"3,377.55","3,412.43","3,422.02","3,360.22","3,473,728.54","42,526,308.63",,43.69,1.30,934.86,37.73
2015-10-26,"3,448.65","3,429.58","3,457.52","3,402.00","3,655,608.53","45,394,250.64",,17.15,0.50,952.01,38.43
2015-10-27,"3,409.14","3,434.34","3,441.57","3,332.62","3,281,727.68","40,888,722.64",,4.76,0.14,956.77,38.62
2015-10-28,"3,417.01","3,375.20","3,439.76","3,367.23","2,935,232.84","36,165,618.58",,-59.14,-1.72,897.63,36.23
2015-10-29,"3,387.77","3,387.32","3,411.71","3,362.51","2,356,760.26","29,450,841.42",,12.12,0.36,909.75,36.72
2015-10-30,"3,380.28","3,382.56","3,417.20","3,346.59","2,435,951.18","30,726,677.34",,-4.75,-0.14,904.99,36.53
2015-11-02,"3,337.58","3,325.08","3,391.06","3,322.31","2,309,511.29","28,601,932.81",,-57.48,-1.70,847.52,34.21
2015-11-03,"3,330.32","3,316.70","3,346.27","3,302.18","1,928,974.28","24,436,056.64",,-8.39,-0.25,839.13,33.87
2015-11-04,"3,325.62","3,459.64","3,459.65","3,325.62","3,390,787.30","42,610,438.58",,142.94,4.31,982.07,39.64
2015-11-05,"3,459.22","3,522.82","3,585.66","3,455.53","5,532,549.47","67,867,461.15",,63.18,1.83,"1,045.25",42.19
2015-11-06,"3,514.44","3,590.03","3,596.38","3,508.83","4,291,670.33","54,328,220.09",,67.21,1.91,"1,112.46",44.90
2015-11-09,"3,588.50","3,646.88","3,673.76","3,588.50","5,030,166.82","63,618,406.22",,56.85,1.58,"1,169.31",47.20
2015-11-10,"3,617.40","3,640.49","3,669.53","3,607.89","4,297,465.76","56,005,512.01",,-6.40,-0.18,"1,162.92",46.94
2015-11-11,"3,635.00","3,650.25","3,654.88","3,605.62","3,609,726.51","46,782,220.55",,9.76,0.27,"1,172.68",47.33
2015-11-12,"3,656.82","3,632.90","3,659.31","3,603.23","3,617,176.00","48,283,262.64",,-17.35,-0.48,"1,155.33",46.63
2015-11-13,"3,600.76","3,580.84","3,632.56","3,564.81","3,458,709.33","46,866,865.56",,-52.06,-1.43,"1,103.27",44.53
2015-11-16,"3,522.46","3,606.96","3,607.61","3,519.42","2,761,870.57","36,942,183.38",,26.12,0.73,"1,129.39",45.58
2015-11-17,"3,629.98","3,604.80","3,678.27","3,598.07","3,835,754.68","52,152,035.96",,-2.16,-0.06,"1,127.23",45.50
2015-11-18,"3,605.06","3,568.47","3,617.07","3,558.70","2,975,807.34","39,233,875.48",,-36.33,-1.01,"1,090.90",44.03
2015-11-19,"3,573.78","3,617.06","3,618.21","3,561.04","2,479,155.76","32,844,261.32",,48.59,1.36,"1,139.49",45.99
2015-11-20,"3,620.79","3,630.50","3,640.53","3,607.92","3,108,019.72","41,391,090.57",,13.44,0.37,"1,152.93",46.53
2015-11-23,"3,630.87","3,610.32","3,654.75","3,598.87","3,159,974.74","41,414,823.43",,-20.18,-0.56,"1,132.75",45.72
2015-11-24,"3,602.89","3,616.11","3,616.48","3,563.10","2,488,105.24","32,775,849.83",,5.79,0.16,"1,138.54",45.95
2015-11-25,"3,614.07","3,647.93","3,648.37","3,607.52","2,730,248.57","38,080,294.00",,31.82,0.88,"1,170.36",47.24
2015-11-26,"3,659.57","3,635.55","3,668.38","3,629.86","3,067,615.82","42,624,741.23",,-12.38,-0.34,"1,157.98",46.74
2015-11-27,"3,616.54","3,436.30","3,621.90","3,412.43","3,542,875.25","46,431,124.77",,-199.25,-5.48,958.73,38.70
2015-11-30,"3,433.86","3,445.40","3,470.37","3,327.81","3,041,979.03","38,750,365.28",,9.10,0.26,967.84,39.06
2015-12-01,"3,442.44","3,456.31","3,483.41","3,417.55","2,523,907.55","33,025,674.68",,10.90,0.32,978.74,39.50
2015-12-02,"3,450.28","3,536.91","3,538.85","3,427.66","3,014,914.80","36,918,303.77",,80.60,2.33,"1,059.34",42.76
2015-12-03,"3,525.73","3,584.82","3,591.73","3,517.23","2,811,112.55","33,885,909.06",,47.92,1.35,"1,107.25",44.69
2015-12-04,"3,558.15","3,524.99","3,568.97","3,510.41","2,517,364.11","31,976,683.57",,-59.83,-1.67,"1,047.42",42.28
2015-12-07,"3,529.81","3,536.93","3,543.95","3,506.62","2,083,025.79","28,056,158.80",,11.94,0.34,"1,059.36",42.76
2015-12-08,"3,518.65","3,470.07","3,518.65","3,466.79","2,243,673.10","29,782,172.73",,-66.86,-1.89,992.50,40.06
2015-12-09,"3,462.58","3,472.44","3,495.70","3,454.88","1,956,988.45","26,785,486.51",,2.37,0.07,994.87,40.16
2015-12-10,"3,469.81","3,455.50","3,503.65","3,446.27","2,004,275.17","27,949,970.57",,-16.94,-0.49,977.93,39.47
2015-12-11,"3,441.60","3,434.58","3,455.55","3,410.92","1,829,088.78","24,507,642.44",,-20.91,-0.61,957.01,38.63
2015-12-14,"3,403.51","3,520.67","3,521.78","3,399.28","2,153,746.20","27,921,352.95",,86.09,2.51,"1,043.10",42.10
2015-12-15,"3,518.13","3,510.35","3,529.96","3,496.85","2,004,713.41","27,627,494.91",,-10.31,-0.29,"1,032.79",41.69
2015-12-16,"3,522.09","3,516.19","3,538.69","3,506.29","1,934,823.10","26,528,865.27",,5.83,0.17,"1,038.62",41.92
2015-12-17,"3,533.63","3,580.00","3,583.41","3,533.63","2,838,564.76","38,143,961.33",,63.81,1.81,"1,102.43",44.50
2015-12-18,"3,574.94","3,578.96","3,614.70","3,568.16","2,737,079.04","36,538,580.60",,-1.03,-0.03,"1,101.40",44.45
2015-12-21,"3,568.58","3,642.47","3,651.06","3,565.75","2,998,492.80","39,831,697.07",,63.51,1.77,"1,164.90",47.02
2015-12-22,"3,645.99","3,651.77","3,652.64","3,616.87","2,611,787.63","36,084,604.24",,9.29,0.26,"1,174.20",47.39
2015-12-23,"3,653.28","3,636.09","3,684.57","3,633.03","2,982,018.01","41,990,292.59",,-15.68,-0.43,"1,158.52",46.76
2015-12-24,"3,631.31","3,612.49","3,640.22","3,572.28","2,277,852.25","31,542,125.21",,-23.60,-0.65,"1,134.92",45.81
2015-12-25,"3,614.05","3,627.91","3,635.26","3,601.74","1,984,511.11","27,466,004.26",,15.43,0.43,"1,150.35",46.43
2015-12-28,"3,635.77","3,533.78","3,641.59","3,533.78","2,699,832.78","36,904,281.94",,-94.14,-2.59,"1,056.21",42.63
2015-12-29,"3,528.40","3,563.74","3,564.17","3,515.52","1,825,519.23","25,093,890.73",,29.96,0.85,"1,086.17",43.84
2015-12-30,"3,566.73","3,572.88","3,573.68","3,538.11","1,878,896.09","26,778,766.53",,9.14,0.26,"1,095.31",44.21
2015-12-31,"3,570.47","3,539.18","3,580.60","3,538.35","1,769,636.59","25,403,107.38",,-33.69,-0.94,"1,061.61",42.85
2016-01-04,"3,536.59","3,296.26","3,538.69","3,295.74","1,844,184.23","24,092,915.52",,-242.92,-6.86,818.69,33.04
2016-01-05,"3,196.65","3,287.71","3,328.14","3,189.61","2,668,820.83","32,841,722.61",,-8.55,-0.26,810.14,32.70
2016-01-06,"3,291.20","3,361.84","3,362.97","3,288.93","2,388,866.70","28,524,322.34",,74.13,2.25,884.27,35.69
2016-01-07,"3,309.66","3,125.00","3,309.66","3,115.89","705,691.23","7,998,198.87",,-236.84,-7.04,647.43,26.13
2016-01-08,"3,194.63","3,186.41","3,235.45","3,056.88","2,864,408.22","32,416,713.54",,61.41,1.97,708.84,28.61
2016-01-11,"3,131.85","3,016.70","3,166.22","3,016.70","2,716,436.91","28,637,962.81",,-169.71,-5.33,539.14,21.76
2016-01-12,"3,026.16","3,022.86","3,047.66","2,978.46","2,076,596.22","22,413,543.21",,6.16,0.20,545.29,22.01
2016-01-13,"3,041.11","2,949.60","3,059.02","2,949.29","1,942,821.06","20,837,604.46",,-73.26,-2.42,472.03,19.05
2016-01-14,"2,874.05","3,007.65","3,012.29","2,867.55","2,129,056.44","21,801,365.67",,58.05,1.97,530.08,21.40
2016-01-15,"2,988.05","2,900.97","3,001.71","2,883.87","1,987,216.97","20,660,396.92",,-106.68,-3.55,423.40,17.09
2016-01-18,"2,847.54","2,913.84","2,945.45","2,844.70","1,646,996.94","17,361,996.27",,12.87,0.44,436.27,17.61
2016-01-19,"2,914.41","3,007.74","3,012.07","2,906.40","2,052,797.03","22,267,480.04",,93.90,3.22,530.17,21.40
2016-01-20,"2,993.01","2,976.69","3,016.28","2,951.92","2,165,054.74","23,456,292.46",,-31.05,-1.03,499.13,20.15
2016-01-21,"2,934.39","2,880.48","2,998.79","2,880.09","1,916,756.68","20,363,457.29",,-96.21,-3.23,402.91,16.26
2016-01-22,"2,911.11","2,916.56","2,931.36","2,851.73","1,598,107.34","17,006,224.54",,36.08,1.25,438.99,17.72
2016-01-25,"2,934.08","2,938.52","2,955.78","2,911.83","1,530,390.57","16,402,339.65",,21.95,0.75,460.95,18.60
2016-01-26,"2,907.72","2,749.79","2,911.99","2,743.84","2,108,360.54","21,260,815.07",,-188.73,-6.42,272.22,10.99
2016-01-27,"2,756.08","2,735.56","2,768.77","2,638.30","2,157,220.46","20,742,667.50",,-14.23,-0.52,257.99,10.41
2016-01-28,"2,711.16","2,655.66","2,740.54","2,647.49","1,711,202.80","16,735,741.34",,-79.90,-2.92,178.09,7.19
2016-01-29,"2,652.85","2,737.60","2,755.37","2,649.79","1,866,731.06","18,000,681.26",,81.94,3.09,260.03,10.50
2016-02-01,"2,730.98","2,688.85","2,735.26","2,655.62","1,563,837.44","15,283,074.16",,-48.75,-1.78,211.29,8.53
2016-02-02,"2,687.98","2,749.57","2,755.16","2,687.98","1,580,782.11","15,893,680.27",,60.72,2.26,272.00,10.98
2016-02-03,"2,719.57","2,739.25","2,746.07","2,696.88","1,483,972.17","14,662,712.17",,-10.32,-0.38,261.68,10.56
2016-02-04,"2,751.43","2,781.02","2,793.30","2,751.31","1,703,820.18","17,534,738.84",,41.78,1.53,303.45,12.25
2016-02-05,"2,783.08","2,763.49","2,790.06","2,762.16","1,411,862.84","14,555,363.09",,-17.53,-0.63,285.92,11.54
2016-02-15,"2,684.96","2,746.20","2,760.36","2,682.09","1,292,639.32","12,932,105.60",,-17.30,-0.63,268.63,10.84
2016-02-16,"2,758.58","2,836.57","2,840.62","2,758.58","1,959,616.14","19,896,913.34",,90.38,3.29,359.00,14.49
2016-02-17,"2,829.76","2,867.34","2,868.70","2,824.36","2,169,099.25","22,596,425.01",,30.77,1.08,389.77,15.73
2016-02-18,"2,881.78","2,862.89","2,893.22","2,857.70","2,192,038.73","23,077,505.28",,-4.45,-0.16,385.32,15.55
2016-02-19,"2,854.90","2,860.02","2,872.72","2,840.49","1,633,914.13","17,842,484.54",,-2.87,-0.10,382.45,15.44
2016-02-22,"2,888.60","2,927.18","2,933.96","2,880.35","2,321,760.42","23,868,281.65",,67.15,2.35,449.61,18.15
2016-02-23,"2,925.71","2,903.33","2,928.05","2,872.28","1,997,406.63","21,154,895.22",,-23.84,-0.81,425.76,17.18
2016-02-24,"2,889.89","2,928.90","2,929.87","2,872.27","2,134,103.84","22,785,164.36",,25.57,0.88,451.33,18.22
2016-02-25,"2,922.24","2,741.25","2,922.24","2,729.85","2,702,844.16","27,176,714.33",,-187.65,-6.41,263.68,10.64
2016-02-26,"2,760.06","2,767.21","2,784.75","2,715.87","1,911,104.72","19,006,898.78",,25.97,0.95,289.64,11.69
2016-02-29,"2,754.81","2,687.98","2,755.89","2,638.96","2,074,107.09","19,464,019.64",,-79.23,-2.86,210.41,8.49
2016-03-01,"2,688.38","2,733.17","2,747.56","2,668.76","1,872,074.43","18,218,553.81",,45.19,1.68,255.60,10.32
2016-03-02,"2,733.77","2,849.68","2,852.70","2,732.54","2,709,617.83","25,931,876.65",,116.51,4.26,372.11,15.02
2016-03-03,"2,847.33","2,859.76","2,878.45","2,840.87","2,874,782.10","27,997,193.61",,10.08,0.35,382.19,15.43
2016-03-04,"2,848.54","2,874.15","2,880.37","2,808.85","3,124,951.69","29,498,211.28",,14.39,0.50,396.58,16.01
2016-03-07,"2,886.64","2,897.34","2,911.84","2,871.35","2,174,668.36","20,855,932.34",,23.19,0.81,419.77,16.94
2016-03-08,"2,895.67","2,901.39","2,902.62","2,802.56","2,334,826.61","22,051,395.37",,4.05,0.14,423.82,17.11
2016-03-09,"2,839.41","2,862.56","2,863.02","2,811.72","1,833,553.83","17,707,255.79",,-38.83,-1.34,384.99,15.54
2016-03-10,"2,847.57","2,804.73","2,863.18","2,803.48","1,389,794.61","14,181,241.03",,-57.83,-2.02,327.16,13.20
2016-03-11,"2,781.60","2,810.31","2,815.61","2,772.55","1,272,475.54","12,845,031.38",,5.58,0.20,332.74,13.43
2016-03-14,"2,830.08","2,859.50","2,889.82","2,823.03","1,948,160.30","20,279,314.68",,49.19,1.75,381.93,15.42
2016-03-15,"2,853.98","2,864.37","2,865.79","2,819.80","1,633,866.67","17,021,952.24",,4.87,0.17,386.80,15.61
2016-03-16,"2,858.71","2,870.43","2,881.53","2,854.19","1,864,925.35","19,019,385.83",,6.06,0.21,392.86,15.86
2016-03-17,"2,875.41","2,904.83","2,921.00","2,857.19","2,002,902.13","21,384,363.31",,34.40,1.20,427.26,17.25
2016-03-18,"2,915.52","2,955.15","2,971.55","2,908.74","3,133,327.35","32,824,116.15",,50.32,1.73,477.58,19.28
2016-03-21,"2,978.46","3,018.80","3,028.32","2,973.76","3,524,004.38","38,082,308.04",,63.65,2.15,541.23,21.85
2016-03-22,"3,001.63","2,999.36","3,019.10","2,988.43","2,703,773.22","31,102,531.60",,-19.44,-0.64,521.79,21.06
2016-03-23,"2,991.17","3,009.96","3,012.56","2,980.86","2,169,774.62","25,632,816.31",,10.60,0.35,532.39,21.49
2016-03-24,"2,986.80","2,960.97","2,998.15","2,960.54","2,370,064.03","27,479,512.56",,-48.99,-1.63,483.40,19.51
2016-03-25,"2,956.20","2,979.43","2,981.41","2,952.11","1,750,743.44","20,081,843.75",,18.46,0.62,501.87,20.26
2016-03-28,"2,988.01","2,957.82","3,008.17","2,948.53","2,020,212.41","23,232,373.14",,-21.61,-0.73,480.25,19.38
2016-03-29,"2,956.71","2,919.83","2,962.20","2,905.25","1,829,653.45","20,162,583.32",,-37.99,-1.28,442.26,17.85
2016-03-30,"2,941.22","3,000.65","3,001.11","2,941.22","2,103,714.51","23,441,062.10",,80.81,2.77,523.08,21.11
2016-03-31,"3,009.37","3,003.92","3,023.41","2,992.92","2,204,134.45","25,221,975.83",,3.27,0.11,526.35,21.24
2016-04-01,"2,997.09","3,009.53","3,009.67","2,956.25","2,065,458.66","21,752,053.40",,5.62,0.19,531.96,21.47
2016-04-05,"3,000.94","3,053.07","3,057.33","2,993.15","2,567,303.44","27,665,468.71",,43.53,1.45,575.50,23.23
2016-04-06,"3,039.75","3,050.59","3,059.79","3,029.01","2,322,620.51","25,491,455.43",,-2.47,-0.08,573.02,23.13
2016-04-07,"3,058.34","3,008.42","3,062.36","3,007.06","2,209,195.06","24,396,181.37",,-42.17,-1.38,530.85,21.43
2016-04-08,"2,988.20","2,984.96","2,996.17","2,960.46","1,879,046.33","20,733,709.51",,-23.46,-0.78,507.39,20.48
2016-04-11,"3,006.91","3,033.96","3,048.98","3,006.91","2,200,183.24","25,232,839.35",,49.00,1.64,556.39,22.46
2016-04-12,"3,031.30","3,023.65","3,036.83","3,001.32","1,827,186.68","20,707,980.79",,-10.31,-0.34,546.08,22.04
2016-04-13,"3,041.36","3,066.64","3,097.17","3,041.36","3,100,032.46","33,142,068.32",,42.99,1.42,589.07,23.78
2016-04-14,"3,080.09","3,082.36","3,086.70","3,056.99","2,082,378.30","23,505,605.63",,15.72,0.51,604.79,24.41
2016-04-15,"3,085.03","3,078.12","3,089.95","3,066.87","1,896,130.51","22,414,131.34",,-4.24,-0.14,600.55,24.24
2016-04-18,"3,058.46","3,033.66","3,058.46","3,022.97","1,833,045.12","20,861,308.63",,-44.46,-1.44,556.09,22.45
2016-04-19,"3,047.13","3,042.82","3,054.50","3,024.90","1,565,332.00","18,094,801.43",,9.16,0.30,565.25,22.81
2016-04-20,"3,050.38","2,972.58","3,055.69","2,905.05","2,831,442.19","31,115,487.04",,-70.24,-2.31,495.02,19.98
2016-04-21,"2,954.37","2,952.89","2,990.67","2,943.46","1,894,068.49","20,647,712.69",,-19.69,-0.66,475.32,19.19
2016-04-22,"2,933.04","2,959.24","2,960.21","2,926.78","1,372,116.68","14,880,043.08",,6.35,0.22,481.67,19.44
2016-04-25,"2,949.97","2,946.67","2,954.09","2,917.02","1,258,562.43","14,063,875.63",,-12.57,-0.42,469.10,18.93
2016-04-26,"2,944.72","2,964.70","2,965.43","2,933.97","1,177,116.04","13,429,245.87",,18.03,0.61,487.13,19.66
2016-04-27,"2,967.19","2,953.67","2,976.02","2,949.43","1,308,676.40","15,028,630.15",,-11.03,-0.37,476.10,19.22
2016-04-28,"2,955.74","2,945.59","2,959.51","2,916.37","1,386,632.74","15,461,469.90",,-8.08,-0.27,468.02,18.89
2016-04-29,"2,935.38","2,938.32","2,950.58","2,930.36","1,093,106.28","12,850,273.22",,-7.26,-0.25,460.76,18.60
2016-05-03,"2,940.39","2,992.64","2,993.54","2,929.82","1,687,036.43","19,581,660.48",,54.32,1.85,515.07,20.79
2016-05-04,"2,983.03","2,991.27","3,004.42","2,978.33","1,654,071.06","18,904,637.49",,-1.37,-0.05,513.70,20.73
2016-05-05,"2,987.02","2,997.84","2,999.12","2,977.20","1,448,313.83","16,311,377.64",,6.57,0.22,520.27,21.00
2016-05-06,"2,998.40","2,913.25","3,003.59","2,913.04","2,067,964.98","23,407,743.40",,-84.59,-2.82,435.68,17.58
2016-05-09,"2,896.16","2,832.11","2,896.16","2,821.83","1,803,783.30","18,870,568.57",,-81.14,-2.79,354.54,14.31
2016-05-10,"2,822.33","2,832.59","2,845.24","2,820.16","1,208,293.10","12,853,526.61",,0.48,0.02,355.02,14.33
2016-05-11,"2,843.55","2,837.04","2,857.25","2,818.70","1,357,954.66","14,602,252.19",,4.45,0.16,359.47,14.51
2016-05-12,"2,812.11","2,835.86","2,839.28","2,781.24","1,363,376.55","14,083,863.09",,-1.17,-0.04,358.29,14.46
2016-05-13,"2,828.46","2,827.11","2,850.09","2,814.12","1,143,197.10","12,369,264.69",,-8.75,-0.31,349.54,14.11
2016-05-16,"2,816.78","2,850.86","2,851.23","2,804.99","1,146,535.92","12,684,429.91",,23.75,0.84,373.29,15.07
2016-05-17,"2,850.93","2,843.68","2,860.32","2,832.46","1,233,690.64","14,000,099.79",,-7.18,-0.25,366.12,14.78
2016-05-18,"2,828.18","2,807.51","2,828.26","2,781.42","1,404,878.26","14,939,682.09",,-36.17,-1.27,329.95,13.32
2016-05-19,"2,802.32","2,806.91","2,829.40","2,801.55","1,115,950.71","12,415,105.22",,-0.61,-0.02,329.34,13.29
